yyyy,mm,dd,hh,temp,sal,co2,do,ph,omega_a,omega_c,TA_calc,datetime,doy,do_mgpl,co2_thermal,co2_corr
2015,12,25,4,7.5752500000000005,30.10947523602431,NA,NA,7.9687,NA,NA,NA,2015-12-25T04:00:00Z,358,NA,489.95,NA
2015,12,25,5,7.593450000000001,30.22491301726677,NA,NA,7.96485,NA,NA,NA,2015-12-25T05:00:00Z,359,NA,490.33,NA
2015,12,25,6,7.64705,30.29144144440815,NA,NA,7.9603,NA,NA,NA,2015-12-25T06:00:00Z,359,NA,491.44,NA
2015,12,25,7,6.8149,25.3530963476872,NA,NA,7.9858,NA,NA,NA,2015-12-25T07:00:00Z,359,NA,474.44,NA
2015,12,25,8,6.8252500000000005,25.570211358380924,NA,NA,7.983,NA,NA,NA,2015-12-25T08:00:00Z,359,NA,474.65,NA
2015,12,25,9,6.7648,25.294145110293044,NA,NA,7.9869,NA,NA,NA,2015-12-25T09:00:00Z,359,NA,473.44,NA
2015,12,25,10,7.13475,26.98981455628776,NA,NA,7.97575,NA,NA,NA,2015-12-25T10:00:00Z,359,NA,480.9,NA
2015,12,25,11,7.38765,29.091586958932144,NA,NA,7.9672,NA,NA,NA,2015-12-25T11:00:00Z,359,NA,486.08,NA
2015,12,25,12,7.4307,29.621413946146163,NA,NA,7.9644,NA,NA,NA,2015-12-25T12:00:00Z,359,NA,486.96,NA
2015,12,25,13,7.23275,28.602727496236867,NA,NA,7.9756,NA,NA,NA,2015-12-25T13:00:00Z,359,NA,482.9,NA
2015,12,25,14,7.5127500000000005,29.930553205792293,NA,NA,7.9625,NA,NA,NA,2015-12-25T14:00:00Z,359,NA,488.65,NA
2015,12,25,15,7.65045,30.138874840675403,NA,NA,7.9678,NA,NA,NA,2015-12-25T15:00:00Z,359,NA,491.51,NA
2015,12,25,16,7.6949000000000005,30.52619846155009,NA,NA,7.9629,NA,NA,NA,2015-12-25T16:00:00Z,359,NA,492.43,NA
2015,12,25,17,7.6972000000000005,30.50812569561916,NA,NA,7.962,NA,NA,NA,2015-12-25T17:00:00Z,359,NA,492.48,NA
2015,12,25,18,7.76565,30.606796051481446,NA,NA,7.9654,NA,NA,NA,2015-12-25T18:00:00Z,359,NA,493.91,NA
2015,12,25,19,7.7744,30.64258405407773,NA,NA,7.9688,NA,NA,NA,2015-12-25T19:00:00Z,359,NA,494.09,NA
2015,12,25,20,7.747450000000001,30.301848237493203,NA,NA,7.9853,NA,NA,NA,2015-12-25T20:00:00Z,359,NA,493.53,NA
2015,12,25,21,7.54655,29.292730277886704,NA,NA,7.9821,NA,NA,NA,2015-12-25T21:00:00Z,359,NA,489.35,NA
2015,12,25,22,7.436249999999999,28.56787134443995,NA,NA,7.9738,NA,NA,NA,2015-12-25T22:00:00Z,359,NA,487.08,NA
2015,12,25,23,7.4486,27.949894398215108,NA,NA,7.9679,NA,NA,NA,2015-12-25T23:00:00Z,359,NA,487.33,NA
2015,12,26,0,7.498200000000001,28.668783660059777,NA,NA,7.9689,NA,NA,NA,2015-12-26T00:00:00Z,359,NA,488.35,NA
2015,12,26,1,7.4777000000000005,28.75762799552639,NA,NA,7.9651,NA,NA,NA,2015-12-26T01:00:00Z,359,NA,487.93,NA
2015,12,26,2,7.53325,28.879994177421803,NA,NA,7.95605,NA,NA,NA,2015-12-26T02:00:00Z,359,NA,489.08,NA
2015,12,26,3,7.647600000000001,29.223942046455075,NA,NA,7.96065,NA,NA,NA,2015-12-26T03:00:00Z,359,NA,491.45,NA
2015,12,26,4,7.67865,29.887314915101626,NA,NA,7.96945,NA,NA,NA,2015-12-26T04:00:00Z,359,NA,492.1,NA
2015,12,26,5,7.7173,29.965268514799057,NA,NA,7.9612,NA,NA,NA,2015-12-26T05:00:00Z,360,NA,492.9,NA
2015,12,26,6,7.63495,29.97749767635104,NA,NA,7.9573,NA,NA,NA,2015-12-26T06:00:00Z,360,NA,491.19,NA
2015,12,26,7,7.6595,29.57923104583559,NA,NA,7.9563,NA,NA,NA,2015-12-26T07:00:00Z,360,NA,491.7,NA
2015,12,26,8,7.19825,27.86698558451532,NA,NA,7.9765,NA,NA,NA,2015-12-26T08:00:00Z,360,NA,482.2,NA
2015,12,26,9,7.1197,27.508949303676715,NA,NA,7.9826,NA,NA,NA,2015-12-26T09:00:00Z,360,NA,480.6,NA
2015,12,26,10,6.9178,26.982091754946424,NA,NA,7.9847,NA,NA,NA,2015-12-26T10:00:00Z,360,NA,476.51,NA
2015,12,26,11,7.3418,28.040487906577113,NA,NA,7.9795,NA,NA,NA,2015-12-26T11:00:00Z,360,NA,485.13,NA
2015,12,26,12,7.53855,29.277300625157494,NA,NA,7.9636,NA,NA,NA,2015-12-26T12:00:00Z,360,NA,489.19,NA
2015,12,26,13,7.5207,29.454917433145788,NA,NA,7.96795,NA,NA,NA,2015-12-26T13:00:00Z,360,NA,488.82,NA
2015,12,26,14,7.422700000000001,29.14922995468081,NA,NA,7.97375,NA,NA,NA,2015-12-26T14:00:00Z,360,NA,486.8,NA
2015,12,26,15,7.53305,29.653446786505675,NA,NA,7.9679,NA,NA,NA,2015-12-26T15:00:00Z,360,NA,489.07,NA
2015,12,26,16,7.6983999999999995,29.944157130784625,NA,NA,7.9658,NA,NA,NA,2015-12-26T16:00:00Z,360,NA,492.51,NA
2015,12,26,17,7.76815,30.172218057613595,NA,NA,7.96,NA,NA,NA,2015-12-26T17:00:00Z,360,NA,493.96,NA
2015,12,26,18,7.7902,30.428331624729495,NA,NA,7.9602,NA,NA,NA,2015-12-26T18:00:00Z,360,NA,494.42,NA
2015,12,26,19,7.7780000000000005,30.4700289829575,NA,NA,7.9605,NA,NA,NA,2015-12-26T19:00:00Z,360,NA,494.17,NA
2015,12,26,20,7.5186,28.28988909170875,NA,NA,7.9918,NA,NA,NA,2015-12-26T20:00:00Z,360,NA,488.78,NA
2015,12,26,21,7.524900000000001,28.862921217566207,NA,NA,7.9747,NA,NA,NA,2015-12-26T21:00:00Z,360,NA,488.91,NA
2015,12,26,22,7.280749999999999,28.25189389754454,NA,NA,7.9869,NA,NA,NA,2015-12-26T22:00:00Z,360,NA,483.88,NA
2015,12,26,23,7.36555,28.10956021877056,NA,NA,7.9812,NA,NA,NA,2015-12-26T23:00:00Z,360,NA,485.62,NA
2015,12,27,0,7.55555,28.275421411339565,NA,NA,7.9736,NA,NA,NA,2015-12-27T00:00:00Z,360,NA,489.54,NA
2015,12,27,1,7.6480999999999995,29.780131918581304,NA,NA,7.9707,NA,NA,NA,2015-12-27T01:00:00Z,360,NA,491.46,NA
2015,12,27,2,7.62885,29.839985947146772,NA,NA,7.969,NA,NA,NA,2015-12-27T02:00:00Z,360,NA,491.06,NA
2015,12,27,3,7.6707,29.773853850614678,NA,NA,7.9661,NA,NA,NA,2015-12-27T03:00:00Z,360,NA,491.93,NA
2015,12,27,4,7.7514,30.311036623640735,NA,NA,7.9638,NA,NA,NA,2015-12-27T04:00:00Z,360,NA,493.61,NA
2015,12,27,5,7.73435,30.251941819686486,NA,NA,7.9633,NA,NA,NA,2015-12-27T05:00:00Z,361,NA,493.26,NA
2015,12,27,6,7.7753,30.36918944917609,NA,NA,7.9613499999999995,NA,NA,NA,2015-12-27T06:00:00Z,361,NA,494.11,NA
2015,12,27,7,7.7984,30.468101423957027,NA,NA,7.95645,NA,NA,NA,2015-12-27T07:00:00Z,361,NA,494.59,NA
2015,12,27,8,7.7972,30.537109785748168,NA,NA,7.9603,NA,NA,NA,2015-12-27T08:00:00Z,361,NA,494.57,NA
2015,12,27,9,7.45205,29.123466471792646,NA,NA,7.9642,NA,NA,NA,2015-12-27T09:00:00Z,361,NA,487.4,NA
2015,12,27,10,7.13945,27.324960639048047,NA,NA,7.98,NA,NA,NA,2015-12-27T10:00:00Z,361,NA,481,NA
2015,12,27,11,7.29155,27.652739526142646,NA,NA,7.9761,NA,NA,NA,2015-12-27T11:00:00Z,361,NA,484.1,NA
2015,12,27,12,7.5615000000000006,28.98718431849847,NA,NA,7.96665,NA,NA,NA,2015-12-27T12:00:00Z,361,NA,489.66,NA
2015,12,27,13,7.6638,29.864942703240853,NA,NA,7.9691,NA,NA,NA,2015-12-27T13:00:00Z,361,NA,491.79,NA
2015,12,27,14,7.57965,29.815664119034352,NA,NA,7.9666,NA,NA,NA,2015-12-27T14:00:00Z,361,NA,490.04,NA
2015,12,27,15,7.65935,29.733421747053853,NA,NA,7.9707,NA,NA,NA,2015-12-27T15:00:00Z,361,NA,491.69,NA
2015,12,27,16,7.6454,30.148641856524648,NA,NA,7.9666,NA,NA,NA,2015-12-27T16:00:00Z,361,NA,491.4,NA
2015,12,27,17,7.76145,30.126427951677364,NA,NA,7.9585,NA,NA,NA,2015-12-27T17:00:00Z,361,NA,493.82,NA
2015,12,27,18,7.7744,30.344871865616746,NA,NA,7.9573,NA,NA,NA,2015-12-27T18:00:00Z,361,NA,494.09,NA
2015,12,27,19,7.573600000000001,30.370020043843738,NA,NA,7.9602,NA,NA,NA,2015-12-27T19:00:00Z,361,NA,489.91,NA
2015,12,27,20,7.146,28.41052674230861,NA,NA,7.9769,NA,NA,NA,2015-12-27T20:00:00Z,361,NA,481.13,NA
2015,12,27,21,7.064,26.87261720380351,NA,NA,7.9818,NA,NA,NA,2015-12-27T21:00:00Z,361,NA,479.47,NA
2015,12,27,22,7.0433,27.059772010359374,NA,NA,7.97835,NA,NA,NA,2015-12-27T22:00:00Z,361,NA,479.05,NA
2015,12,27,23,6.9281500000000005,26.858017768189754,NA,NA,7.9811,NA,NA,NA,2015-12-27T23:00:00Z,361,NA,476.72,NA
2015,12,28,0,6.8606,26.752698883975615,NA,NA,7.98205,NA,NA,NA,2015-12-28T00:00:00Z,361,NA,475.36,NA
2015,12,28,1,6.811999999999999,26.831448726111148,NA,NA,7.9726,NA,NA,NA,2015-12-28T01:00:00Z,361,NA,474.38,NA
2015,12,28,2,7.3049,27.830053681288938,NA,NA,7.96185,NA,NA,NA,2015-12-28T02:00:00Z,361,NA,484.38,NA
2015,12,28,3,7.3342,28.396541777178133,NA,NA,7.96655,NA,NA,NA,2015-12-28T03:00:00Z,361,NA,484.98,NA
2015,12,28,4,7.33425,28.538793764932443,NA,NA,7.9624,NA,NA,NA,2015-12-28T04:00:00Z,361,NA,484.98,NA
2015,12,28,5,7.4049,29.34516806299878,NA,NA,7.9619,NA,NA,NA,2015-12-28T05:00:00Z,362,NA,486.43,NA
2015,12,28,6,7.5047999999999995,29.349432520755883,NA,NA,7.9565,NA,NA,NA,2015-12-28T06:00:00Z,362,NA,488.49,NA
2015,12,28,7,7.3407,29.51849907878955,NA,NA,7.9592,NA,NA,NA,2015-12-28T07:00:00Z,362,NA,485.11,NA
2015,12,28,8,7.28115,29.48263376967483,NA,NA,7.9586,NA,NA,NA,2015-12-28T08:00:00Z,362,NA,483.89,NA
2015,12,28,9,6.794449999999999,28.513220812611166,NA,NA,7.9651,NA,NA,NA,2015-12-28T09:00:00Z,362,NA,474.03,NA
2015,12,28,10,6.6319,27.755134008109284,NA,NA,7.9845,NA,NA,NA,2015-12-28T10:00:00Z,362,NA,470.78,NA
2015,12,28,11,6.539,27.828220996109053,NA,NA,7.98705,NA,NA,NA,2015-12-28T11:00:00Z,362,NA,468.94,NA
2015,12,28,12,6.28655,27.744498941273342,NA,NA,7.9866,NA,NA,NA,2015-12-28T12:00:00Z,362,NA,463.95,NA
2015,12,28,13,6.28305,27.66123293437915,NA,NA,7.98825,NA,NA,NA,2015-12-28T13:00:00Z,362,NA,463.89,NA
2015,12,28,14,6.34065,27.842710621577908,NA,NA,7.9883500000000005,NA,NA,NA,2015-12-28T14:00:00Z,362,NA,465.02,NA
2015,12,28,15,6.350099999999999,27.891735011216525,NA,NA,7.9869,NA,NA,NA,2015-12-28T15:00:00Z,362,NA,465.2,NA
2015,12,28,16,6.5561,27.856023548274077,NA,NA,7.97745,NA,NA,NA,2015-12-28T16:00:00Z,362,NA,469.27,NA
2015,12,28,17,6.91025,28.155607964065126,NA,NA,7.9746500000000005,NA,NA,NA,2015-12-28T17:00:00Z,362,NA,476.36,NA
2015,12,28,18,6.962899999999999,28.892990100310328,NA,NA,7.9739,NA,NA,NA,2015-12-28T18:00:00Z,362,NA,477.42,NA
2015,12,28,19,7.0325500000000005,29.242376458964088,NA,NA,7.96835,NA,NA,NA,2015-12-28T19:00:00Z,362,NA,478.83,NA
2015,12,28,20,6.9571000000000005,29.264499957715348,NA,NA,7.9713,NA,NA,NA,2015-12-28T20:00:00Z,362,NA,477.3,NA
2015,12,28,21,6.9801,29.24554304162475,NA,NA,7.9733,NA,NA,NA,2015-12-28T21:00:00Z,362,NA,477.77,NA
2015,12,28,22,6.31335,28.056447307067515,NA,NA,7.9904,NA,NA,NA,2015-12-28T22:00:00Z,362,NA,464.48,NA
2015,12,28,23,6.06905,27.893450725132077,NA,NA,7.99605,NA,NA,NA,2015-12-28T23:00:00Z,362,NA,459.71,NA
2015,12,29,0,5.9818999999999996,27.83497644171362,NA,NA,7.9979,NA,NA,NA,2015-12-29T00:00:00Z,362,NA,458.01,NA
2015,12,29,1,5.7924,27.377277306359876,NA,NA,8.0013,NA,NA,NA,2015-12-29T01:00:00Z,362,NA,454.36,NA
2015,12,29,2,5.7313,27.348791227066343,NA,NA,8.0027,NA,NA,NA,2015-12-29T02:00:00Z,362,NA,453.18,NA
2015,12,29,3,6.0828,27.48187317498391,NA,NA,7.99225,NA,NA,NA,2015-12-29T03:00:00Z,362,NA,459.97,NA
2015,12,29,4,6.388,28.011841299896233,NA,NA,7.9831,NA,NA,NA,2015-12-29T04:00:00Z,362,NA,465.95,NA
2015,12,29,5,6.4199,28.569443478032895,NA,NA,7.9824,NA,NA,NA,2015-12-29T05:00:00Z,363,NA,466.58,NA
2015,12,29,6,6.65585,28.68197436058526,NA,NA,7.977,NA,NA,NA,2015-12-29T06:00:00Z,363,NA,471.26,NA
2015,12,29,7,6.6434999999999995,29.14569977859821,NA,NA,7.9745,NA,NA,NA,2015-12-29T07:00:00Z,363,NA,471.01,NA
2015,12,29,8,6.3537,29.104434269928227,NA,NA,7.98025,NA,NA,NA,2015-12-29T08:00:00Z,363,NA,465.27,NA
2015,12,29,9,6.2401,28.622317320712067,NA,NA,7.9761,NA,NA,NA,2015-12-29T09:00:00Z,363,NA,463.04,NA
2015,12,29,10,5.9529499999999995,28.768439756655507,NA,NA,7.9791,NA,NA,NA,2015-12-29T10:00:00Z,363,NA,457.45,NA
2015,12,29,11,5.2905999999999995,28.19271673729148,NA,NA,8.0063,NA,NA,NA,2015-12-29T11:00:00Z,363,NA,444.81,NA
2015,12,29,12,5.0061,27.94961193991219,NA,NA,8.0183,NA,NA,NA,2015-12-29T12:00:00Z,363,NA,439.49,NA
2015,12,29,13,4.9428,27.82903826635566,NA,NA,8.0243,NA,NA,NA,2015-12-29T13:00:00Z,363,NA,438.32,NA
2015,12,29,14,4.8255,27.813713905510113,NA,NA,8.02315,NA,NA,NA,2015-12-29T14:00:00Z,363,NA,436.15,NA
2015,12,29,15,4.711399999999999,27.828393466072775,NA,NA,8.02335,NA,NA,NA,2015-12-29T15:00:00Z,363,NA,434.05,NA
2015,12,29,16,4.61805,27.81319981493859,NA,NA,8.02215,NA,NA,NA,2015-12-29T16:00:00Z,363,NA,432.34,NA
2015,12,29,17,5.3018,28.290864555934228,NA,NA,8.0208,NA,NA,NA,2015-12-29T17:00:00Z,363,NA,445.03,NA
2015,12,29,18,5.5496,28.48172446056421,NA,NA,8.0005,NA,NA,NA,2015-12-29T18:00:00Z,363,NA,449.71,NA
2015,12,29,19,5.6027000000000005,28.61644594733125,NA,NA,7.9969,NA,NA,NA,2015-12-29T19:00:00Z,363,NA,450.73,NA
2015,12,29,20,5.6657,28.946248800914958,NA,NA,7.9968,NA,NA,NA,2015-12-29T20:00:00Z,363,NA,451.93,NA
2015,12,29,21,5.21325,28.606500505993665,NA,NA,8.00425,NA,NA,NA,2015-12-29T21:00:00Z,363,NA,443.36,NA
2015,12,29,22,4.551500000000001,28.958324969106542,NA,NA,7.99285,NA,NA,NA,2015-12-29T22:00:00Z,363,NA,431.12,NA
2015,12,29,23,4.816599999999999,28.426268927464484,NA,NA,8.01635,NA,NA,NA,2015-12-29T23:00:00Z,363,NA,435.99,NA
2015,12,30,0,4.497450000000001,27.879832773728857,NA,NA,8.0214,NA,NA,NA,2015-12-30T00:00:00Z,363,NA,430.14,NA
2015,12,30,1,4.19585,27.6434834473918,NA,NA,8.0319,NA,NA,NA,2015-12-30T01:00:00Z,363,NA,424.69,NA
2015,12,30,2,4.5804,27.62595623330119,NA,NA,8.0334,NA,NA,NA,2015-12-30T02:00:00Z,363,NA,431.65,NA
2015,12,30,3,4.62755,28.190112070476257,NA,NA,8.0229,NA,NA,NA,2015-12-30T03:00:00Z,363,NA,432.51,NA
2015,12,30,4,4.5599,28.203106464707595,NA,NA,8.0208,NA,NA,NA,2015-12-30T04:00:00Z,363,NA,431.28,NA
2015,12,30,5,4.3237000000000005,28.203209802123506,NA,NA,8.0188,NA,NA,NA,2015-12-30T05:00:00Z,364,NA,426.99,NA
2015,12,30,6,4.7333,28.178776768975954,NA,NA,8.01745,NA,NA,NA,2015-12-30T06:00:00Z,364,NA,434.45,NA
2015,12,30,7,4.96355,28.516232551298014,NA,NA,8.0099,NA,NA,NA,2015-12-30T07:00:00Z,364,NA,438.7,NA
2015,12,30,8,4.88945,28.817761270020178,NA,NA,8.0077,NA,NA,NA,2015-12-30T08:00:00Z,364,NA,437.33,NA
2015,12,30,9,4.8647,28.830799379526656,NA,NA,8.00805,NA,NA,NA,2015-12-30T09:00:00Z,364,NA,436.87,NA
2015,12,30,10,4.3698,28.773045407708324,NA,NA,8.00905,NA,NA,NA,2015-12-30T10:00:00Z,364,NA,427.82,NA
2015,12,30,11,4.03905,28.272897604895256,NA,NA,8.0153,NA,NA,NA,2015-12-30T11:00:00Z,364,NA,421.88,NA
2015,12,30,12,3.92805,27.616139902419732,NA,NA,8.030149999999999,NA,NA,NA,2015-12-30T12:00:00Z,364,NA,419.9,NA
2015,12,30,13,3.9185,27.540171207623374,NA,NA,8.0323,NA,NA,NA,2015-12-30T13:00:00Z,364,NA,419.73,NA
2015,12,30,14,3.931,27.714403844078618,NA,NA,8.02935,NA,NA,NA,2015-12-30T14:00:00Z,364,NA,419.95,NA
2015,12,30,15,3.989,27.633136918295662,NA,NA,8.0312,NA,NA,NA,2015-12-30T15:00:00Z,364,NA,420.99,NA
2015,12,30,16,4.23975,28.029174821809832,NA,NA,8.0294,NA,NA,NA,2015-12-30T16:00:00Z,364,NA,425.48,NA
2015,12,30,17,4.34305,28.063064232370678,NA,NA,8.0227,NA,NA,NA,2015-12-30T17:00:00Z,364,NA,427.34,NA
2015,12,30,18,4.959149999999999,28.596084938579086,NA,NA,8.0084,NA,NA,NA,2015-12-30T18:00:00Z,364,NA,438.62,NA
2015,12,30,19,4.819050000000001,28.796734106291698,NA,NA,8.0154,NA,NA,NA,2015-12-30T19:00:00Z,364,NA,436.03,NA
2015,12,30,20,5.0023,28.801028568117154,NA,NA,8.0093,NA,NA,NA,2015-12-30T20:00:00Z,364,NA,439.42,NA
2015,12,30,21,4.9536999999999995,29.026691756644126,NA,NA,8.00375,NA,NA,NA,2015-12-30T21:00:00Z,364,NA,438.52,NA
2015,12,30,22,5.3652,29.025758529647216,NA,NA,8.0037,NA,NA,NA,2015-12-30T22:00:00Z,364,NA,446.22,NA
2015,12,30,23,3.66885,27.492610640254593,NA,NA,8.0278,NA,NA,NA,2015-12-30T23:00:00Z,364,NA,415.32,NA
2015,12,31,0,3.86965,25.911729627780694,NA,NA,8.0383,NA,NA,NA,2015-12-31T00:00:00Z,364,NA,418.87,NA
2015,12,31,1,4.1498,26.900777553183485,NA,NA,8.0278,NA,NA,NA,2015-12-31T01:00:00Z,364,NA,423.86,NA
2015,12,31,2,4.3019,27.217696783607103,NA,NA,8.02665,NA,NA,NA,2015-12-31T02:00:00Z,364,NA,426.6,NA
2015,12,31,3,4.944100000000001,27.891718996519423,NA,NA,8.0225,NA,NA,NA,2015-12-31T03:00:00Z,364,NA,438.34,NA
2015,12,31,4,5.31265,29.22656643947547,NA,NA,8.0015,NA,NA,NA,2015-12-31T04:00:00Z,364,NA,445.23,NA
2015,12,31,5,4.944050000000001,28.88515944939459,NA,NA,8.013349999999999,NA,NA,NA,2015-12-31T05:00:00Z,365,NA,438.34,NA
2015,12,31,6,4.8744499999999995,28.814739883232722,NA,NA,8.0063,NA,NA,NA,2015-12-31T06:00:00Z,365,NA,437.05,NA
2015,12,31,7,4.92595,28.81713452828129,NA,NA,8.00305,NA,NA,NA,2015-12-31T07:00:00Z,365,NA,438.01,NA
2015,12,31,8,5.35835,29.200685084347583,NA,NA,7.99385,NA,NA,NA,2015-12-31T08:00:00Z,365,NA,446.09,NA
2015,12,31,9,5.233750000000001,29.266162941012603,NA,NA,8.0007,NA,NA,NA,2015-12-31T09:00:00Z,365,NA,443.75,NA
2015,12,31,10,5.3444,29.319403682275258,NA,NA,7.99135,NA,NA,NA,2015-12-31T10:00:00Z,365,NA,445.83,NA
2015,12,31,11,5.32365,29.43298778439761,NA,NA,7.9937,NA,NA,NA,2015-12-31T11:00:00Z,365,NA,445.44,NA
2015,12,31,12,4.17615,27.226277238563014,NA,NA,8.0096,NA,NA,NA,2015-12-31T12:00:00Z,365,NA,424.33,NA
2015,12,31,13,4.1028,26.77542133627471,NA,NA,8.0152,NA,NA,NA,2015-12-31T13:00:00Z,365,NA,423.02,NA
2015,12,31,14,4.4030000000000005,27.055743804609662,NA,NA,8.01025,NA,NA,NA,2015-12-31T14:00:00Z,365,NA,428.42,NA
2015,12,31,15,4.6143,27.77506330256575,NA,NA,8.0046,NA,NA,NA,2015-12-31T15:00:00Z,365,NA,432.27,NA
2015,12,31,16,5.29085,28.834855651506004,NA,NA,8.0051,NA,NA,NA,2015-12-31T16:00:00Z,365,NA,444.82,NA
2015,12,31,17,5.5832,29.30601523524069,NA,NA,7.9945,NA,NA,NA,2015-12-31T17:00:00Z,365,NA,450.35,NA
2015,12,31,18,5.0385,28.62812203952531,NA,NA,8.0095,NA,NA,NA,2015-12-31T18:00:00Z,365,NA,440.1,NA
2015,12,31,19,5.51285,28.80889853695643,NA,NA,8.0074,NA,NA,NA,2015-12-31T19:00:00Z,365,NA,449.02,NA
2015,12,31,20,5.59565,29.23355372756991,NA,NA,8.0042,NA,NA,NA,2015-12-31T20:00:00Z,365,NA,450.59,NA
2015,12,31,21,5.5279,29.369951686175092,NA,NA,7.9996,NA,NA,NA,2015-12-31T21:00:00Z,365,NA,449.3,NA
2015,12,31,22,5.641450000000001,29.387706206984884,NA,NA,7.98635,NA,NA,NA,2015-12-31T22:00:00Z,365,NA,451.47,NA
2015,12,31,23,5.7509,29.452200740704406,NA,NA,7.9892,NA,NA,NA,2015-12-31T23:00:00Z,365,NA,453.56,NA
2016,1,1,0,5.79565,29.817844467964804,NA,NA,7.9848,NA,NA,NA,2016-01-01T00:00:00Z,365,NA,454.42,NA
2016,1,1,1,5.1912,28.293889914888116,NA,NA,7.9927,NA,NA,NA,2016-01-01T01:00:00Z,365,NA,442.95,NA
2016,1,1,2,5.475849999999999,28.306125828078905,NA,NA,8.0005,NA,NA,NA,2016-01-01T02:00:00Z,365,NA,448.31,NA
2016,1,1,3,5.64705,29.357096199831076,NA,NA,7.9907,NA,NA,NA,2016-01-01T03:00:00Z,365,NA,451.57,NA
2016,1,1,4,5.69265,29.48923775933948,NA,NA,7.9884,NA,NA,NA,2016-01-01T04:00:00Z,365,NA,452.44,NA
2016,1,1,5,5.6546,29.571256244688417,NA,NA,7.99385,NA,NA,NA,2016-01-01T05:00:00Z,1,NA,451.72,NA
2016,1,1,6,5.60835,29.581161375381722,NA,NA,7.994,NA,NA,NA,2016-01-01T06:00:00Z,1,NA,450.83,NA
2016,1,1,7,5.79715,29.388977659630314,NA,NA,7.99035,NA,NA,NA,2016-01-01T07:00:00Z,1,NA,454.45,NA
2016,1,1,8,5.7906,29.433716216948167,NA,NA,7.98265,NA,NA,NA,2016-01-01T08:00:00Z,1,NA,454.32,NA
2016,1,1,9,5.725899999999999,29.5931965492204,NA,NA,7.9812,NA,NA,NA,2016-01-01T09:00:00Z,1,NA,453.08,NA
2016,1,1,10,5.9036,29.612598682501226,NA,NA,7.9814,NA,NA,NA,2016-01-01T10:00:00Z,1,NA,456.5,NA
2016,1,1,11,6.20965,29.772630622736223,NA,NA,7.9733,NA,NA,NA,2016-01-01T11:00:00Z,1,NA,462.45,NA
2016,1,1,12,6.0905000000000005,30.141385669560307,NA,NA,7.9702,NA,NA,NA,2016-01-01T12:00:00Z,1,NA,460.12,NA
2016,1,1,13,6.148350000000001,30.294994261086252,NA,NA,7.976,NA,NA,NA,2016-01-01T13:00:00Z,1,NA,461.25,NA
2016,1,1,14,5.9738500000000005,30.29840813774873,NA,NA,7.98085,NA,NA,NA,2016-01-01T14:00:00Z,1,NA,457.86,NA
2016,1,1,15,5.522600000000001,29.742202661672273,NA,NA,7.9966,NA,NA,NA,2016-01-01T15:00:00Z,1,NA,449.2,NA
2016,1,1,16,5.6265,29.736273653042808,NA,NA,8.0066,NA,NA,NA,2016-01-01T16:00:00Z,1,NA,451.18,NA
2016,1,1,17,5.9723,29.72216827048653,NA,NA,8.0035,NA,NA,NA,2016-01-01T17:00:00Z,1,NA,457.83,NA
2016,1,1,18,6.054399999999999,30.036394213855807,NA,NA,7.9963,NA,NA,NA,2016-01-01T18:00:00Z,1,NA,459.42,NA
2016,1,1,19,6.106450000000001,30.14849434895674,NA,NA,7.99895,NA,NA,NA,2016-01-01T19:00:00Z,1,NA,460.43,NA
2016,1,1,20,5.98965,30.129208859791405,NA,NA,8.0191,NA,NA,NA,2016-01-01T20:00:00Z,1,NA,458.16,NA
2016,1,1,21,6.0774,30.146138482324368,NA,NA,7.9915,NA,NA,NA,2016-01-01T21:00:00Z,1,NA,459.87,NA
2016,1,1,22,6.23535,30.15346260523266,NA,NA,7.98365,NA,NA,NA,2016-01-01T22:00:00Z,1,NA,462.95,NA
2016,1,1,23,6.1381,30.170812198818112,NA,NA,7.9846,NA,NA,NA,2016-01-01T23:00:00Z,1,NA,461.05,NA
2016,1,2,0,6.280200000000001,30.18104208761573,NA,NA,7.98005,NA,NA,NA,2016-01-02T00:00:00Z,1,NA,463.83,NA
2016,1,2,1,6.1777999999999995,30.236012536818038,NA,NA,7.98785,NA,NA,NA,2016-01-02T01:00:00Z,1,NA,461.83,NA
2016,1,2,2,5.99815,30.28413736370603,NA,NA,7.9888,NA,NA,NA,2016-01-02T02:00:00Z,1,NA,458.33,NA
2016,1,2,3,5.54815,29.17929013442251,NA,NA,8.0031,NA,NA,NA,2016-01-02T03:00:00Z,1,NA,449.69,NA
2016,1,2,4,5.60805,29.310376544071588,NA,NA,7.99415,NA,NA,NA,2016-01-02T04:00:00Z,1,NA,450.83,NA
2016,1,2,5,5.90735,29.38911336898239,NA,NA,7.9951,NA,NA,NA,2016-01-02T05:00:00Z,2,NA,456.57,NA
2016,1,2,6,5.61985,29.631020479537064,NA,NA,7.9906,NA,NA,NA,2016-01-02T06:00:00Z,2,NA,451.05,NA
2016,1,2,7,5.77595,29.578076609680878,NA,NA,7.994,NA,NA,NA,2016-01-02T07:00:00Z,2,NA,454.04,NA
2016,1,2,8,5.6358999999999995,29.639486411261913,NA,NA,7.99725,NA,NA,NA,2016-01-02T08:00:00Z,2,NA,451.36,NA
2016,1,2,9,5.7234,29.832534657437208,NA,NA,7.9919,NA,NA,NA,2016-01-02T09:00:00Z,2,NA,453.03,NA
